1992-01-08,0.10188721641509274,0.10342123869663458,0.10334743693738514,0.10359519998629398,0.10354775599820505,
1992-01-09,0.10342123869663458,0.10334743693738514,0.10359519998629398,0.10354775599820505,0.1038429630352028,
1992-01-10,0.10334743693738514,0.10359519998629398,0.10354775599820505,0.1038429630352028,0.10331580761199254,
1992-01-13,0.10359519998629398,0.10354775599820505,0.1038429630352028,0.10331580761199254,0.10258306157373027,
1992-01-14,0.10354775599820505,0.1038429630352028,0.10331580761199254,0.10258306157373027,0.10577762343838443,
1992-01-15,0.1038429630352028,0.10331580761199254,0.10258306157373027,0.10577762343838443,0.10642602460893305,
1992-01-16,0.10331580761199254,0.10258306157373027,0.10577762343838443,0.10642602460893305,0.10595685628227593,
1992-01-17,0.10258306157373027,0.10577762343838443,0.10642602460893305,0.10595685628227593,0.10676867563401972,
1992-01-20,0.10577762343838443,0.10642602460893305,0.10595685628227593,0.10676867563401972,0.10618880466848844,
1992-01-21,0.10642602460893305,0.10595685628227593,0.10676867563401972,0.10618880466848844,0.10457570907346506,
1992-01-22,0.10595685628227593,0.10676867563401972,0.10618880466848844,0.10457570907346506,0.10628369264466629,
1992-01-23,0.10676867563401972,0.10618880466848844,0.10457570907346506,0.10628369264466629,0.10474967036312442,
1992-01-24,0.10618880466848844,0.10457570907346506,0.10628369264466629,0.10474967036312442,0.1050712351712827,
1992-01-27,0.10457570907346506,0.10628369264466629,0.10474967036312442,0.1050712351712827,0.10548241640138668,
1992-01-28,0.10628369264466629,0.10474967036312442,0.1050712351712827,0.10548241640138668,0.107142955984499,
1992-01-29,0.10474967036312442,0.1050712351712827,0.10548241640138668,0.107142955984499,0.1046600539411787,
1992-01-30,0.1050712351712827,0.10548241640138668,0.107142955984499,0.1046600539411787,0.10570909323336711,
1992-01-31,0.10548241640138668,0.107142955984499,0.1046600539411787,0.10570909323336711,0.10457570907346506,
1992-02-03,0.107142955984499,0.1046600539411787,0.10570909323336711,0.10457570907346506,0.10513976537630002,
1992-02-04,0.1046600539411787,0.10570909323336711,0.10457570907346506,0.10513976537630002,0.10717985686412373,
1992-02-05,0.10570909323336711,0.10457570907346506,0.10513976537630002,0.10717985686412373,0.10637858062084413,
1992-02-06,0.10457570907346506,0.10513976537630002,0.10717985686412373,0.10637858062084413,0.10627314953620208,
1992-02-07,0.10513976537630002,0.10717985686412373,0.10637858062084413,0.10627314953620208,0.1046811401581071,
1992-02-10,0.10717985686412373,0.10637858062084413,0.10627314953620208,0.1046811401581071,0.1057196363418313,
1992-02-11,0.10637858062084413,0.10627314953620208,0.1046811401581071,0.1057196363418313,0.10606228736691797,
1992-02-12,0.10627314953620208,0.1046811401581071,0.1057196363418313,0.10606228736691797,0.10739071903340784,
1992-02-13,0.1046811401581071,0.1057196363418313,0.10606228736691797,0.10739071903340784,0.10580398120954494,
1992-02-14,0.1057196363418313,0.10606228736691797,0.10739071903340784,0.10580398120954494,0.10576708032992023,
1992-02-18,0.10606228736691797,0.10739071903340784,0.10580398120954494,0.10576708032992023,0.10464423927848238,
1992-02-19,0.10739071903340784,0.10580398120954494,0.10576708032992023,0.10464423927848238,0.10493944631548013,
1992-02-20,0.10580398120954494,0.10576708032992023,0.10464423927848238,0.10493944631548013,0.10759103809422772,
1992-02-21,0.10576708032992023,0.10464423927848238,0.10493944631548013,0.10759103809422772,0.1075699518772993,
1992-02-24,0.10464423927848238,0.10493944631548013,0.10759103809422772,0.1075699518772993,0.10768592607040557,
1992-02-25,0.10493944631548013,0.10759103809422772,0.1075699518772993,0.10768592607040557,0.10638912372930835,
1992-02-26,0.10759103809422772,0.1075699518772993,0.10768592607040557,0.10638912372930835,0.10773337005849451,
